GRE_Score,TOEFL_Score,CGPA,Work_Experience,Preferred_Country,Preferred_Course,Chance_of_Admit
316,94,9.052706779307988,36,Australia,Business Analytics,0.6149890411073973
288,91,9.883959249297499,46,UK,MBA,0.618256339875632
296,105,7.285027191497658,0,Australia,Business Analytics,0.2332774679233008
288,94,8.820665171311978,0,USA,MBA,0.34779235604955877
290,104,9.096637144355503,56,Germany,Data Science,0.6061452858347515
294,101,9.469488826816836,41,UK,Data Science,0.5291755752084752
303,93,7.979202189547632,53,Australia,Data Science,0.3862534217395587
317,104,7.560258169741502,41,UK,Business Analytics,0.44252810220236344
334,100,7.638532969080609,20,Germany,Computer Science,0.48265328019895143
314,105,8.994174665844795,14,Australia,Business Analytics,0.5215208154570975
309,112,9.358728132769727,16,Australia,Business Analytics,0.5877204011041934
310,95,7.135648887148109,21,UK,Engineering,0.3441913455543033
328,103,7.798293528552178,37,UK,Engineering,0.5410590716883914
284,107,9.656790688622024,34,USA,Business Analytics,0.5661109973826317
339,101,9.323427318931587,44,Germany,MBA,0.7551415684719669
323,116,9.947004409668665,15,USA,Engineering,0.7456250896458733
329,100,9.139868908887284,7,Australia,Business Analytics,0.6284770983498522
293,102,7.876183203597728,46,UK,Computer Science,0.4035811968113392
332,110,8.567232418981233,16,Australia,MBA,0.6751544675132587
335,112,8.813549889865621,16,Australia,Data Science,0.7544853515991279
290,100,6.774595357109934,53,Canada,Business Analytics,0.22931171631302938
288,112,8.405739356863528,25,Canada,Business Analytics,0.47335801052973503
313,105,8.982622899654134,12,Australia,MBA,0.49973802300438575
291,104,7.085624564003711,16,UK,Engineering,0.3356174557405883
314,110,9.23221101098945,37,Australia,Engineering,0.6354374843133065
314,117,8.54320473179939,16,Canada,Engineering,0.6130406406934827
280,104,9.832776249941581,47,UK,Data Science,0.5140266973418045
319,114,6.648478043724121,13,Australia,MBA,0.3568643749754168
301,93,7.428641481444134,44,Germany,MBA,0.41341711212986254
339,100,8.605438577549384,5,Germany,Engineering,0.5572363441206261
308,108,7.537959692720758,34,Australia,Engineering,0.5438332732766835
287,104,9.000484574249349,45,UK,Computer Science,0.5030058857730446
290,93,9.156518488826759,13,Australia,Computer Science,0.4498877399079058
320,110,6.858805874232661,46,Australia,Business Analytics,0.4761536143017699
316,102,8.298490624723687,7,Canada,Business Analytics,0.48589378896252544
293,111,8.281116944568696,14,Germany,MBA,0.3372505363792671
339,108,7.792482695754394,53,Canada,MBA,0.6415696684373141
309,91,9.765237018993853,26,Canada,Data Science,0.6479687681520542
314,103,9.396272119556274,12,Australia,Data Science,0.5787864678607886
300,118,8.940232836683728,48,Canada,Computer Science,0.6458253568997453
316,93,9.000143225072492,30,Germany,Business Analytics,0.47835954787554147
284,105,8.116006503345917,52,Canada,Computer Science,0.3828076104752104
298,110,9.723480823838015,55,Germany,Computer Science,0.7520497733202035
338,109,8.931083995386498,34,Canada,Business Analytics,0.683706699304967
293,103,9.051433715795358,59,Germany,Data Science,0.6049463765121349
305,116,9.515918163255709,5,Canada,Business Analytics,0.6210652684441874
283,118,7.459250562697669,4,Canada,Engineering,0.26283086143571754
304,104,9.32474816353346,21,UK,Engineering,0.5513321344305807
324,117,7.183342110347722,57,Germany,Engineering,0.5510447562786974
321,92,7.7086968328571075,48,Germany,MBA,0.453038232295107
304,97,7.674636589944449,22,Germany,Data Science,0.3907311929484949
297,105,9.924839139361993,24,USA,Data Science,0.5898079966434177
319,99,9.497880283117745,33,Canada,MBA,0.7554944056087862
287,93,8.95409451556591,25,Germany,Computer Science,0.40794456978826454
318,119,9.044698665653865,46,USA,Engineering,0.7120096081947423
319,107,8.467254780408998,4,UK,Engineering,0.5634974153853091
293,91,9.814817334879816,25,Germany,Computer Science,0.5425310639972364
311,106,8.236905635088265,19,Germany,Business Analytics,0.3982946791415617
330,102,7.831811984544631,5,USA,Business Analytics,0.4229835160970809
317,93,7.070623679260569,5,Canada,Data Science,0.27194311971251584
312,115,9.251719782913703,58,UK,MBA,0.6653018641834134
302,114,9.07055376226457,49,Germany,Data Science,0.7508040679288173
294,119,7.845242634834472,17,Canada,Business Analytics,0.452353624511621
312,100,6.588176948857303,3,UK,Computer Science,0.22691072323186864
304,96,9.436490647013038,16,Australia,Data Science,0.5084636034065412
296,101,6.539962942089257,56,Australia,Engineering,0.24958401066367944
312,99,8.962949228701678,13,UK,Engineering,0.4207783039530749
326,96,9.8958998840412,13,USA,Computer Science,0.5939591613081413
334,102,8.031814648518711,12,UK,Business Analytics,0.6301205678226618
281,96,7.322406917485835,6,UK,Engineering,0.2226693439600104
293,113,8.967048535151836,43,USA,Engineering,0.5406595162711507
332,106,9.359948497054548,54,USA,MBA,0.8472512146153569
319,99,8.412506106272465,14,Canada,Data Science,0.5188931651809904
319,118,9.884623463396512,18,Canada,Business Analytics,0.7980285079349007
330,99,6.680840525802864,42,USA,Data Science,0.34940860043814914
318,113,8.266784594065848,46,Australia,Business Analytics,0.5315093431953032
330,93,9.014588815628926,43,Australia,Engineering,0.7190112968825146
285,109,9.519241649022126,34,UK,MBA,0.45109127330783
285,93,7.127394641677265,16,Germany,Data Science,0.1442925676939902
282,111,9.300012186172886,34,UK,Engineering,0.5016162763945833
286,96,8.434474765014908,18,UK,Business Analytics,0.30307528220359764
330,111,7.887937886964871,19,Germany,Data Science,0.5768440139105181
287,90,6.961002600026827,35,USA,Data Science,0.14130638994271477
321,101,9.528535156181194,34,Australia,Engineering,0.7109050766868175
331,113,7.050456228629004,31,UK,Data Science,0.5174670540064459
294,102,7.584257507231847,57,Germany,MBA,0.5013517613861609
326,99,7.515159361868529,47,Canada,MBA,0.4392477431940682
308,104,9.549949119667989,43,UK,Engineering,0.667529062871583
312,116,8.854460479731143,39,Australia,Business Analytics,0.6781484526774475
331,102,9.288384890169803,23,USA,Engineering,0.6783524310999343
309,112,7.376637645773746,16,UK,MBA,0.3283334041226076
318,111,8.687059348624496,6,UK,Computer Science,0.6228047788755593
306,111,8.50111094100312,42,Germany,Computer Science,0.585545109764702
315,110,9.414906318758948,49,Canada,Data Science,0.6672873150689786
308,111,9.671304711684412,0,Canada,Data Science,0.6293682223204171
317,117,6.542548700170854,34,USA,Computer Science,0.4949410120935976
336,98,8.859069716705774,31,Australia,MBA,0.665292170952721
312,115,6.681425296919052,35,USA,Data Science,0.39312368617436355
316,98,8.421005327770747,12,UK,Engineering,0.5479437175831084
306,104,7.506714551652873,5,UK,Engineering,0.2790338925299086
334,99,7.573718098327494,57,Canada,MBA,0.6665882419398905
312,113,7.735354762083248,13,Australia,Data Science,0.49732895489935447
283,115,8.674523571673635,36,Germany,Engineering,0.4323060314208433
301,114,7.669174879840693,47,Australia,Data Science,0.442706536275302
281,118,9.06444667706598,14,UK,Data Science,0.4468389785519975
289,99,7.915845849508544,46,Germany,Engineering,0.2751327435301934
284,97,6.739236201084855,3,Australia,Computer Science,0.10286486757752754
338,113,9.243159448694374,39,Australia,Engineering,0.7720565868312501
289,105,7.500154136074471,58,Germany,MBA,0.39413089590864764
312,106,8.01468407859742,15,UK,Business Analytics,0.3860595893234442
333,115,8.899053591276655,27,Australia,Engineering,0.7778282151334854
317,116,7.663596550020492,15,Germany,Data Science,0.52236375936601
292,94,6.698049796513505,3,UK,Data Science,0.1
310,93,7.808723664544848,44,Germany,Engineering,0.4425508766992313
326,107,9.805570039430062,25,Germany,Business Analytics,0.7594254610432004
315,113,8.746070390544954,27,Australia,Engineering,0.6883087332270689
324,108,8.850177020335224,31,UK,Business Analytics,0.6044677110721391
303,93,8.71298753773174,44,Australia,Business Analytics,0.4852979625303487
331,117,7.1964724863580285,1,USA,MBA,0.4400626737483861
335,96,7.96416852435798,30,USA,Data Science,0.5495744554959203
294,99,9.128289294271614,2,UK,Data Science,0.447039599484507
308,114,6.854805141436057,53,Germany,Business Analytics,0.4004587901175782
287,107,7.472484716313993,7,Australia,Data Science,0.23043579936642422
284,108,7.467116879630487,23,Australia,Computer Science,0.3263296832892096
308,93,8.01206624658077,14,UK,Business Analytics,0.4306738041341245
326,99,9.931290593297648,42,UK,Data Science,0.796823298137018
283,90,6.736258913393376,30,USA,Computer Science,0.11010286373637077
291,112,8.315453480332083,8,Canada,MBA,0.3808255517003806
324,107,7.127776387042736,38,UK,Data Science,0.4991521892412486
281,94,9.897367908934104,44,Canada,Computer Science,0.5346589682341413
306,104,6.896562266546125,1,UK,Engineering,0.16537260999642056
310,106,7.912603508265569,7,Germany,Engineering,0.4375596625600316
330,92,9.082597446921122,6,Germany,Computer Science,0.5271255044627144
330,101,8.965940498096058,55,USA,Business Analytics,0.6534749507871953
315,91,7.979550229128763,43,USA,Business Analytics,0.3731742103521366
315,90,7.712834587834514,50,Canada,Data Science,0.42780444862192146
305,112,7.891643324935047,38,UK,Engineering,0.4382187333120181
322,110,7.424966921055238,41,Australia,Business Analytics,0.40189242727649593
306,106,7.218665285473799,56,USA,Business Analytics,0.41421040014087934
284,111,8.190638941456115,15,Australia,Engineering,0.33118733727926264
299,105,7.439868146236625,34,Australia,MBA,0.35491844669412387
290,94,7.506115827140375,29,UK,Business Analytics,0.22603976825678115
289,104,8.79864622216095,9,Canada,Computer Science,0.4916689085661869
319,92,9.889880660949622,37,UK,Data Science,0.7107817974141388
317,117,8.612730201957813,17,USA,Business Analytics,0.5789742140426762
285,96,6.769428134727382,49,Australia,Business Analytics,0.20511044495361835
287,100,6.764542648489234,4,UK,MBA,0.1959655789163942
302,99,9.82998127295948,52,UK,Computer Science,0.7134004289250009
326,98,7.540517766075668,28,UK,Data Science,0.38910572540418187
305,103,6.822234451288664,38,USA,Business Analytics,0.2731122663916587
325,102,8.596656055026335,59,Canada,Data Science,0.6330254911589855
322,118,8.682770724015931,33,UK,Engineering,0.659974513769316
291,114,8.769766870415408,42,USA,Business Analytics,0.5096307679036731
305,119,7.435907097501395,44,Australia,Business Analytics,0.48866127388607034
292,114,6.5528873947506625,22,Germany,Engineering,0.2778303392367344
319,91,9.877553793090652,4,USA,MBA,0.641139162250913
297,92,7.378125659918859,29,Germany,Business Analytics,0.2515173511314765
304,96,8.866092008183916,5,UK,Data Science,0.3511758392832991
312,110,8.973204544575484,55,UK,Computer Science,0.6281314508578968
326,107,8.6350259597782,57,USA,Data Science,0.6755142273502929
319,92,7.595175879747769,45,Germany,MBA,0.38041123472289146
339,99,7.44883688817423,43,UK,Computer Science,0.612981450840707
322,111,8.591838989459461,3,Australia,Data Science,0.5025902601520448
291,118,9.53133471764092,28,Canada,Data Science,0.6422914056814366
323,96,9.813568051231885,22,Canada,Engineering,0.5945994738182314
315,98,6.870670315413152,5,UK,MBA,0.30272237682630576
327,106,7.041900144092019,31,Germany,Engineering,0.44746800970570866
283,100,9.80657690574078,41,UK,Computer Science,0.6210210386283596
284,96,9.077873299171774,17,Germany,Engineering,0.33053596100660054
335,113,9.590478386904206,14,Australia,MBA,0.7499917899013294
316,117,7.209214219473701,39,Germany,Business Analytics,0.4750314235836153
287,103,8.556550548882907,57,UK,Business Analytics,0.46990934493624514
321,108,8.953988580461157,31,Australia,Computer Science,0.6356567962218649
328,93,8.880391599064405,8,USA,Business Analytics,0.5307108258833398
307,115,7.928530918033443,36,Canada,Engineering,0.49610754917739613
310,95,6.55388212091958,9,UK,Computer Science,0.10009896254750007
337,99,8.540241198814922,19,UK,MBA,0.6603371478020937
288,96,7.385855387128631,5,UK,Computer Science,0.32679744405352773
333,102,8.075889861500116,47,Australia,Computer Science,0.6375152536872055
330,103,9.851533552793361,55,USA,Data Science,0.7787448636406122
308,93,7.896623611748522,58,Germany,Data Science,0.40788719551455965
293,97,9.439305623325493,2,USA,Computer Science,0.4715793427603491
319,94,7.159892120122379,41,Australia,Business Analytics,0.41218971609211263
320,90,8.853611743087601,10,UK,Data Science,0.4797696936823447
301,93,9.919524340536302,42,Canada,MBA,0.6534730003195366
290,92,6.856625853055279,16,UK,Engineering,0.1
302,98,6.529119797795172,31,Germany,Data Science,0.2685310832524329
280,97,8.01753977421415,3,Canada,Computer Science,0.22782117528279036
325,90,6.824189190679785,3,UK,Business Analytics,0.21975279368138528
316,116,9.119345223866809,16,Canada,Engineering,0.5776875434514582
300,95,9.700920323469957,40,USA,Data Science,0.596885829676705
